base_key,split,exco_out,relationship_out,has_exco,has_relationship,src_exco_member,src_relationship_member
ADE-Affordance/training/n/nursing_home/ADE_train_00013929,training,./ADE-Affordance-flat/training/ADE_train_00013929_exco.json,./ADE-Affordance-flat/training/ADE_train_00013929_relationship.txt,1,1,ADE-Affordance/training/n/nursing_home/ADE_train_00013929_exco.json,ADE-Affordance/training/n/nursing_home/ADE_train_00013929_relationship.txt
ADE-Affordance/training/o/oasis/ADE_train_00013935,training,,./ADE-Affordance-flat/training/ADE_train_00013935_relationship.txt,0,1,,ADE-Affordance/training/o/oasis/ADE_train_00013935_relationship.txt
ADE-Affordance/training/o/oasis/ADE_train_00013939,training,,./ADE-Affordance-flat/training/ADE_train_00013939_relationship.txt,0,1,,ADE-Affordance/training/o/oasis/ADE_train_00013939_relationship.txt
ADE-Affordance/training/o/oasis/ADE_train_00013943,training,,./ADE-Affordance-flat/training/ADE_train_00013943_relationship.txt,0,1,,ADE-Affordance/training/o/oasis/ADE_train_00013943_relationship.txt
ADE-Affordance/training/o/oast_house/ADE_train_00013945,training,./ADE-Affordance-flat/training/ADE_train_00013945_exco.json,./ADE-Affordance-flat/training/ADE_train_00013945_relationship.txt,1,1,ADE-Affordance/training/o/oast_house/ADE_train_00013945_exco.json,ADE-Affordance/training/o/oast_house/ADE_train_00013945_relationship.txt
ADE-Affordance/training/o/oast_house/ADE_train_00013946,training,./ADE-Affordance-flat/training/ADE_train_00013946_exco.json,./ADE-Affordance-flat/training/ADE_train_00013946_relationship.txt,1,1,ADE-Affordance/training/o/oast_house/ADE_train_00013946_exco.json,ADE-Affordance/training/o/oast_house/ADE_train_00013946_relationship.txt
ADE-Affordance/training/o/oast_house/ADE_train_00013947,training,./ADE-Affordance-flat/training/ADE_train_00013947_exco.json,./ADE-Affordance-flat/training/ADE_train_00013947_relationship.txt,1,1,ADE-Affordance/training/o/oast_house/ADE_train_00013947_exco.json,ADE-Affordance/training/o/oast_house/ADE_train_00013947_relationship.txt
ADE-Affordance/training/o/oast_house/ADE_train_00013949,training,./ADE-Affordance-flat/training/ADE_train_00013949_exco.json,./ADE-Affordance-flat/training/ADE_train_00013949_relationship.txt,1,1,ADE-Affordance/training/o/oast_house/ADE_train_00013949_exco.json,ADE-Affordance/training/o/oast_house/ADE_train_00013949_relationship.txt
ADE-Affordance/training/o/oast_house/ADE_train_00013950,training,./ADE-Affordance-flat/training/ADE_train_00013950_exco.json,./ADE-Affordance-flat/training/ADE_train_00013950_relationship.txt,1,1,ADE-Affordance/training/o/oast_house/ADE_train_00013950_exco.json,ADE-Affordance/training/o/oast_house/ADE_train_00013950_relationship.txt
ADE-Affordance/training/o/oast_house/ADE_train_00013953,training,,./ADE-Affordance-flat/training/ADE_train_00013953_relationship.txt,0,1,,ADE-Affordance/training/o/oast_house/ADE_train_00013953_relationship.txt
ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013958,training,./ADE-Affordance-flat/training/ADE_train_00013958_exco.json,./ADE-Affordance-flat/training/ADE_train_00013958_relationship.txt,1,1,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013958_exco.json,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013958_relationship.txt
ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013963,training,./ADE-Affordance-flat/training/ADE_train_00013963_exco.json,./ADE-Affordance-flat/training/ADE_train_00013963_relationship.txt,1,1,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013963_exco.json,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013963_relationship.txt
ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013964,training,./ADE-Affordance-flat/training/ADE_train_00013964_exco.json,./ADE-Affordance-flat/training/ADE_train_00013964_relationship.txt,1,1,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013964_exco.json,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013964_relationship.txt
ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013966,training,./ADE-Affordance-flat/training/ADE_train_00013966_exco.json,./ADE-Affordance-flat/training/ADE_train_00013966_relationship.txt,1,1,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013966_exco.json,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013966_relationship.txt
ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013969,training,,./ADE-Affordance-flat/training/ADE_train_00013969_relationship.txt,0,1,,ADE-Affordance/training/o/observatory/outdoor/ADE_train_00013969_relationship.txt
ADE-Affordance/training/o/observatory_post/ADE_train_00013972,training,./ADE-Affordance-flat/training/ADE_train_00013972_exco.json,./ADE-Affordance-flat/training/ADE_train_00013972_relationship.txt,1,1,ADE-Affordance/training/o/observatory_post/ADE_train_00013972_exco.json,ADE-Affordance/training/o/observatory_post/ADE_train_00013972_relationship.txt
ADE-Affordance/training/o/ocean/ADE_train_00013987,training,./ADE-Affordance-flat/training/ADE_train_00013987_exco.json,./ADE-Affordance-flat/training/ADE_train_00013987_relationship.txt,1,1,ADE-Affordance/training/o/ocean/ADE_train_00013987_exco.json,ADE-Affordance/training/o/ocean/ADE_train_00013987_relationship.txt
ADE-Affordance/training/o/ocean/ADE_train_00013989,training,./ADE-Affordance-flat/training/ADE_train_00013989_exco.json,./ADE-Affordance-flat/training/ADE_train_00013989_relationship.txt,1,1,ADE-Affordance/training/o/ocean/ADE_train_00013989_exco.json,ADE-Affordance/training/o/ocean/ADE_train_00013989_relationship.txt
ADE-Affordance/training/o/ocean/ADE_train_00013995,training,./ADE-Affordance-flat/training/ADE_train_00013995_exco.json,./ADE-Affordance-flat/training/ADE_train_00013995_relationship.txt,1,1,ADE-Affordance/training/o/ocean/ADE_train_00013995_exco.json,ADE-Affordance/training/o/ocean/ADE_train_00013995_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00000933,training,./ADE-Affordance-flat/training/ADE_train_00000933_exco.json,./ADE-Affordance-flat/training/ADE_train_00000933_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00000933_exco.json,ADE-Affordance/training/o/office/ADE_train_00000933_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014000,training,./ADE-Affordance-flat/training/ADE_train_00014000_exco.json,./ADE-Affordance-flat/training/ADE_train_00014000_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014000_exco.json,ADE-Affordance/training/o/office/ADE_train_00014000_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014002,training,./ADE-Affordance-flat/training/ADE_train_00014002_exco.json,./ADE-Affordance-flat/training/ADE_train_00014002_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014002_exco.json,ADE-Affordance/training/o/office/ADE_train_00014002_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014004,training,./ADE-Affordance-flat/training/ADE_train_00014004_exco.json,./ADE-Affordance-flat/training/ADE_train_00014004_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014004_exco.json,ADE-Affordance/training/o/office/ADE_train_00014004_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014005,training,./ADE-Affordance-flat/training/ADE_train_00014005_exco.json,./ADE-Affordance-flat/training/ADE_train_00014005_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014005_exco.json,ADE-Affordance/training/o/office/ADE_train_00014005_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014006,training,./ADE-Affordance-flat/training/ADE_train_00014006_exco.json,,1,0,ADE-Affordance/training/o/office/ADE_train_00014006_exco.json,
ADE-Affordance/training/o/office/ADE_train_00014007,training,./ADE-Affordance-flat/training/ADE_train_00014007_exco.json,./ADE-Affordance-flat/training/ADE_train_00014007_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014007_exco.json,ADE-Affordance/training/o/office/ADE_train_00014007_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014008,training,./ADE-Affordance-flat/training/ADE_train_00014008_exco.json,./ADE-Affordance-flat/training/ADE_train_00014008_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014008_exco.json,ADE-Affordance/training/o/office/ADE_train_00014008_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014009,training,./ADE-Affordance-flat/training/ADE_train_00014009_exco.json,./ADE-Affordance-flat/training/ADE_train_00014009_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014009_exco.json,ADE-Affordance/training/o/office/ADE_train_00014009_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014010,training,./ADE-Affordance-flat/training/ADE_train_00014010_exco.json,./ADE-Affordance-flat/training/ADE_train_00014010_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014010_exco.json,ADE-Affordance/training/o/office/ADE_train_00014010_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014011,training,,./ADE-Affordance-flat/training/ADE_train_00014011_relationship.txt,0,1,,ADE-Affordance/training/o/office/ADE_train_00014011_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014012,training,./ADE-Affordance-flat/training/ADE_train_00014012_exco.json,./ADE-Affordance-flat/training/ADE_train_00014012_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014012_exco.json,ADE-Affordance/training/o/office/ADE_train_00014012_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014017,training,./ADE-Affordance-flat/training/ADE_train_00014017_exco.json,./ADE-Affordance-flat/training/ADE_train_00014017_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014017_exco.json,ADE-Affordance/training/o/office/ADE_train_00014017_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014018,training,./ADE-Affordance-flat/training/ADE_train_00014018_exco.json,./ADE-Affordance-flat/training/ADE_train_00014018_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014018_exco.json,ADE-Affordance/training/o/office/ADE_train_00014018_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014020,training,./ADE-Affordance-flat/training/ADE_train_00014020_exco.json,./ADE-Affordance-flat/training/ADE_train_00014020_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014020_exco.json,ADE-Affordance/training/o/office/ADE_train_00014020_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014021,training,./ADE-Affordance-flat/training/ADE_train_00014021_exco.json,./ADE-Affordance-flat/training/ADE_train_00014021_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014021_exco.json,ADE-Affordance/training/o/office/ADE_train_00014021_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014023,training,./ADE-Affordance-flat/training/ADE_train_00014023_exco.json,,1,0,ADE-Affordance/training/o/office/ADE_train_00014023_exco.json,
ADE-Affordance/training/o/office/ADE_train_00014024,training,./ADE-Affordance-flat/training/ADE_train_00014024_exco.json,./ADE-Affordance-flat/training/ADE_train_00014024_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014024_exco.json,ADE-Affordance/training/o/office/ADE_train_00014024_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014026,training,./ADE-Affordance-flat/training/ADE_train_00014026_exco.json,./ADE-Affordance-flat/training/ADE_train_00014026_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014026_exco.json,ADE-Affordance/training/o/office/ADE_train_00014026_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014027,training,./ADE-Affordance-flat/training/ADE_train_00014027_exco.json,./ADE-Affordance-flat/training/ADE_train_00014027_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014027_exco.json,ADE-Affordance/training/o/office/ADE_train_00014027_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014029,training,./ADE-Affordance-flat/training/ADE_train_00014029_exco.json,./ADE-Affordance-flat/training/ADE_train_00014029_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014029_exco.json,ADE-Affordance/training/o/office/ADE_train_00014029_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014030,training,./ADE-Affordance-flat/training/ADE_train_00014030_exco.json,./ADE-Affordance-flat/training/ADE_train_00014030_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014030_exco.json,ADE-Affordance/training/o/office/ADE_train_00014030_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014032,training,./ADE-Affordance-flat/training/ADE_train_00014032_exco.json,./ADE-Affordance-flat/training/ADE_train_00014032_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014032_exco.json,ADE-Affordance/training/o/office/ADE_train_00014032_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014033,training,./ADE-Affordance-flat/training/ADE_train_00014033_exco.json,./ADE-Affordance-flat/training/ADE_train_00014033_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014033_exco.json,ADE-Affordance/training/o/office/ADE_train_00014033_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014034,training,./ADE-Affordance-flat/training/ADE_train_00014034_exco.json,./ADE-Affordance-flat/training/ADE_train_00014034_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014034_exco.json,ADE-Affordance/training/o/office/ADE_train_00014034_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014035,training,./ADE-Affordance-flat/training/ADE_train_00014035_exco.json,./ADE-Affordance-flat/training/ADE_train_00014035_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014035_exco.json,ADE-Affordance/training/o/office/ADE_train_00014035_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014036,training,./ADE-Affordance-flat/training/ADE_train_00014036_exco.json,./ADE-Affordance-flat/training/ADE_train_00014036_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014036_exco.json,ADE-Affordance/training/o/office/ADE_train_00014036_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014038,training,./ADE-Affordance-flat/training/ADE_train_00014038_exco.json,./ADE-Affordance-flat/training/ADE_train_00014038_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014038_exco.json,ADE-Affordance/training/o/office/ADE_train_00014038_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014041,training,./ADE-Affordance-flat/training/ADE_train_00014041_exco.json,./ADE-Affordance-flat/training/ADE_train_00014041_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014041_exco.json,ADE-Affordance/training/o/office/ADE_train_00014041_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014044,training,./ADE-Affordance-flat/training/ADE_train_00014044_exco.json,./ADE-Affordance-flat/training/ADE_train_00014044_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014044_exco.json,ADE-Affordance/training/o/office/ADE_train_00014044_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014045,training,./ADE-Affordance-flat/training/ADE_train_00014045_exco.json,./ADE-Affordance-flat/training/ADE_train_00014045_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014045_exco.json,ADE-Affordance/training/o/office/ADE_train_00014045_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014047,training,./ADE-Affordance-flat/training/ADE_train_00014047_exco.json,./ADE-Affordance-flat/training/ADE_train_00014047_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014047_exco.json,ADE-Affordance/training/o/office/ADE_train_00014047_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014048,training,./ADE-Affordance-flat/training/ADE_train_00014048_exco.json,./ADE-Affordance-flat/training/ADE_train_00014048_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014048_exco.json,ADE-Affordance/training/o/office/ADE_train_00014048_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014049,training,./ADE-Affordance-flat/training/ADE_train_00014049_exco.json,./ADE-Affordance-flat/training/ADE_train_00014049_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014049_exco.json,ADE-Affordance/training/o/office/ADE_train_00014049_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014050,training,./ADE-Affordance-flat/training/ADE_train_00014050_exco.json,./ADE-Affordance-flat/training/ADE_train_00014050_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014050_exco.json,ADE-Affordance/training/o/office/ADE_train_00014050_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014051,training,./ADE-Affordance-flat/training/ADE_train_00014051_exco.json,./ADE-Affordance-flat/training/ADE_train_00014051_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014051_exco.json,ADE-Affordance/training/o/office/ADE_train_00014051_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014052,training,./ADE-Affordance-flat/training/ADE_train_00014052_exco.json,./ADE-Affordance-flat/training/ADE_train_00014052_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014052_exco.json,ADE-Affordance/training/o/office/ADE_train_00014052_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014053,training,./ADE-Affordance-flat/training/ADE_train_00014053_exco.json,./ADE-Affordance-flat/training/ADE_train_00014053_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014053_exco.json,ADE-Affordance/training/o/office/ADE_train_00014053_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014054,training,./ADE-Affordance-flat/training/ADE_train_00014054_exco.json,./ADE-Affordance-flat/training/ADE_train_00014054_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014054_exco.json,ADE-Affordance/training/o/office/ADE_train_00014054_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014055,training,./ADE-Affordance-flat/training/ADE_train_00014055_exco.json,./ADE-Affordance-flat/training/ADE_train_00014055_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014055_exco.json,ADE-Affordance/training/o/office/ADE_train_00014055_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014056,training,./ADE-Affordance-flat/training/ADE_train_00014056_exco.json,./ADE-Affordance-flat/training/ADE_train_00014056_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014056_exco.json,ADE-Affordance/training/o/office/ADE_train_00014056_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014057,training,./ADE-Affordance-flat/training/ADE_train_00014057_exco.json,./ADE-Affordance-flat/training/ADE_train_00014057_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014057_exco.json,ADE-Affordance/training/o/office/ADE_train_00014057_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014058,training,./ADE-Affordance-flat/training/ADE_train_00014058_exco.json,./ADE-Affordance-flat/training/ADE_train_00014058_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014058_exco.json,ADE-Affordance/training/o/office/ADE_train_00014058_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014059,training,./ADE-Affordance-flat/training/ADE_train_00014059_exco.json,./ADE-Affordance-flat/training/ADE_train_00014059_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014059_exco.json,ADE-Affordance/training/o/office/ADE_train_00014059_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014060,training,./ADE-Affordance-flat/training/ADE_train_00014060_exco.json,./ADE-Affordance-flat/training/ADE_train_00014060_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014060_exco.json,ADE-Affordance/training/o/office/ADE_train_00014060_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014063,training,./ADE-Affordance-flat/training/ADE_train_00014063_exco.json,./ADE-Affordance-flat/training/ADE_train_00014063_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014063_exco.json,ADE-Affordance/training/o/office/ADE_train_00014063_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014065,training,./ADE-Affordance-flat/training/ADE_train_00014065_exco.json,./ADE-Affordance-flat/training/ADE_train_00014065_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014065_exco.json,ADE-Affordance/training/o/office/ADE_train_00014065_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014068,training,./ADE-Affordance-flat/training/ADE_train_00014068_exco.json,./ADE-Affordance-flat/training/ADE_train_00014068_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014068_exco.json,ADE-Affordance/training/o/office/ADE_train_00014068_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014069,training,./ADE-Affordance-flat/training/ADE_train_00014069_exco.json,./ADE-Affordance-flat/training/ADE_train_00014069_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014069_exco.json,ADE-Affordance/training/o/office/ADE_train_00014069_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014070,training,./ADE-Affordance-flat/training/ADE_train_00014070_exco.json,./ADE-Affordance-flat/training/ADE_train_00014070_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014070_exco.json,ADE-Affordance/training/o/office/ADE_train_00014070_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014071,training,./ADE-Affordance-flat/training/ADE_train_00014071_exco.json,./ADE-Affordance-flat/training/ADE_train_00014071_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014071_exco.json,ADE-Affordance/training/o/office/ADE_train_00014071_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014073,training,./ADE-Affordance-flat/training/ADE_train_00014073_exco.json,./ADE-Affordance-flat/training/ADE_train_00014073_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014073_exco.json,ADE-Affordance/training/o/office/ADE_train_00014073_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014074,training,./ADE-Affordance-flat/training/ADE_train_00014074_exco.json,./ADE-Affordance-flat/training/ADE_train_00014074_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014074_exco.json,ADE-Affordance/training/o/office/ADE_train_00014074_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014075,training,./ADE-Affordance-flat/training/ADE_train_00014075_exco.json,./ADE-Affordance-flat/training/ADE_train_00014075_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014075_exco.json,ADE-Affordance/training/o/office/ADE_train_00014075_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014076,training,./ADE-Affordance-flat/training/ADE_train_00014076_exco.json,./ADE-Affordance-flat/training/ADE_train_00014076_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014076_exco.json,ADE-Affordance/training/o/office/ADE_train_00014076_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014077,training,./ADE-Affordance-flat/training/ADE_train_00014077_exco.json,./ADE-Affordance-flat/training/ADE_train_00014077_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014077_exco.json,ADE-Affordance/training/o/office/ADE_train_00014077_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014078,training,./ADE-Affordance-flat/training/ADE_train_00014078_exco.json,./ADE-Affordance-flat/training/ADE_train_00014078_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014078_exco.json,ADE-Affordance/training/o/office/ADE_train_00014078_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014079,training,./ADE-Affordance-flat/training/ADE_train_00014079_exco.json,./ADE-Affordance-flat/training/ADE_train_00014079_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014079_exco.json,ADE-Affordance/training/o/office/ADE_train_00014079_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014080,training,./ADE-Affordance-flat/training/ADE_train_00014080_exco.json,./ADE-Affordance-flat/training/ADE_train_00014080_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014080_exco.json,ADE-Affordance/training/o/office/ADE_train_00014080_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014081,training,./ADE-Affordance-flat/training/ADE_train_00014081_exco.json,./ADE-Affordance-flat/training/ADE_train_00014081_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014081_exco.json,ADE-Affordance/training/o/office/ADE_train_00014081_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014082,training,./ADE-Affordance-flat/training/ADE_train_00014082_exco.json,./ADE-Affordance-flat/training/ADE_train_00014082_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014082_exco.json,ADE-Affordance/training/o/office/ADE_train_00014082_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014083,training,./ADE-Affordance-flat/training/ADE_train_00014083_exco.json,./ADE-Affordance-flat/training/ADE_train_00014083_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014083_exco.json,ADE-Affordance/training/o/office/ADE_train_00014083_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014084,training,./ADE-Affordance-flat/training/ADE_train_00014084_exco.json,./ADE-Affordance-flat/training/ADE_train_00014084_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014084_exco.json,ADE-Affordance/training/o/office/ADE_train_00014084_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014085,training,./ADE-Affordance-flat/training/ADE_train_00014085_exco.json,./ADE-Affordance-flat/training/ADE_train_00014085_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014085_exco.json,ADE-Affordance/training/o/office/ADE_train_00014085_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014086,training,./ADE-Affordance-flat/training/ADE_train_00014086_exco.json,./ADE-Affordance-flat/training/ADE_train_00014086_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014086_exco.json,ADE-Affordance/training/o/office/ADE_train_00014086_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014087,training,./ADE-Affordance-flat/training/ADE_train_00014087_exco.json,./ADE-Affordance-flat/training/ADE_train_00014087_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014087_exco.json,ADE-Affordance/training/o/office/ADE_train_00014087_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014089,training,./ADE-Affordance-flat/training/ADE_train_00014089_exco.json,./ADE-Affordance-flat/training/ADE_train_00014089_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014089_exco.json,ADE-Affordance/training/o/office/ADE_train_00014089_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014090,training,./ADE-Affordance-flat/training/ADE_train_00014090_exco.json,./ADE-Affordance-flat/training/ADE_train_00014090_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014090_exco.json,ADE-Affordance/training/o/office/ADE_train_00014090_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014091,training,./ADE-Affordance-flat/training/ADE_train_00014091_exco.json,./ADE-Affordance-flat/training/ADE_train_00014091_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014091_exco.json,ADE-Affordance/training/o/office/ADE_train_00014091_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014092,training,./ADE-Affordance-flat/training/ADE_train_00014092_exco.json,,1,0,ADE-Affordance/training/o/office/ADE_train_00014092_exco.json,
ADE-Affordance/training/o/office/ADE_train_00014094,training,./ADE-Affordance-flat/training/ADE_train_00014094_exco.json,./ADE-Affordance-flat/training/ADE_train_00014094_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014094_exco.json,ADE-Affordance/training/o/office/ADE_train_00014094_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014095,training,./ADE-Affordance-flat/training/ADE_train_00014095_exco.json,./ADE-Affordance-flat/training/ADE_train_00014095_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014095_exco.json,ADE-Affordance/training/o/office/ADE_train_00014095_relationship.txt
ADE-Affordance/training/o/office/ADE_train_00014096,training,./ADE-Affordance-flat/training/ADE_train_00014096_exco.json,./ADE-Affordance-flat/training/ADE_train_00014096_relationship.txt,1,1,ADE-Affordance/training/o/office/ADE_train_00014096_exco.json,ADE-Affordance/training/o/office/ADE_train_00014096_relationship.txt
